name_model,code_model,docstring_model,nodoc_model,k,name_hits,code_hits,docstring_hits,nodoc_hits,total_methods
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-Embedding-v0,5,18,52,51,58,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-Embedding-v0,7,20,64,51,61,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-Embedding-v0,10,23,71,62,64,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-Embedding-v0,15,26,75,65,74,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-large-Embedding-v0,1,3,22,22,17,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-large-Embedding-v0,3,11,45,41,46,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-large-Embedding-v0,5,18,52,51,55,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-large-Embedding-v0,7,20,64,51,60,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-large-Embedding-v0,10,23,71,62,66,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-large-Embedding-v0,15,26,75,65,74,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,ibm-granite/granite-embedding-125m-english,1,3,22,22,14,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,ibm-granite/granite-embedding-125m-english,3,11,45,41,39,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,ibm-granite/granite-embedding-125m-english,5,18,52,51,52,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,ibm-granite/granite-embedding-125m-english,7,20,64,51,58,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,ibm-granite/granite-embedding-125m-english,10,23,71,62,61,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,ibm-granite/granite-embedding-125m-english,15,26,75,65,67,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,1,3,22,22,15,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,3,11,45,41,39,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,5,18,52,51,55,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,7,20,64,51,58,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,10,23,71,62,63,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,15,26,75,65,68,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,1,3,22,22,15,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,3,11,45,41,43,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,5,18,52,51,52,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,7,20,64,51,60,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,10,23,71,62,69,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,15,26,75,65,74,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,Alibaba-NLP/gte-large-en-v1.5,1,3,22,21,19,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,Alibaba-NLP/gte-large-en-v1.5,3,11,45,36,36,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,Alibaba-NLP/gte-large-en-v1.5,5,18,52,39,45,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,Alibaba-NLP/gte-large-en-v1.5,7,20,64,40,53,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,Alibaba-NLP/gte-large-en-v1.5,10,23,71,48,55,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,Alibaba-NLP/gte-large-en-v1.5,15,26,75,52,61,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,1,3,22,21,13,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,3,11,45,36,45,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,5,18,52,39,58,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,7,20,64,40,61,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,10,23,71,48,64,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,15,26,75,52,74,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,1,3,22,21,17,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,3,11,45,36,46,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,5,18,52,39,55,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,7,20,64,40,60,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,10,23,71,48,66,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,15,26,75,52,74,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,1,3,22,21,14,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,3,11,45,36,39,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,5,18,52,39,52,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,7,20,64,40,58,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,10,23,71,48,61,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,15,26,75,52,67,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,intfloat/e5-large-v2,1,3,22,21,15,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,intfloat/e5-large-v2,3,11,45,36,39,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,intfloat/e5-large-v2,5,18,52,39,55,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,intfloat/e5-large-v2,7,20,64,40,58,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,intfloat/e5-large-v2,10,23,71,48,63,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,intfloat/e5-large-v2,15,26,75,52,68,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,w601sxs/b1ade-embed,1,3,22,21,15,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,w601sxs/b1ade-embed,3,11,45,36,43,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,w601sxs/b1ade-embed,5,18,52,39,52,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,w601sxs/b1ade-embed,7,20,64,40,60,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,w601sxs/b1ade-embed,10,23,71,48,69,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,w601sxs/b1ade-embed,15,26,75,52,74,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,1,3,22,23,19,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,3,11,45,40,36,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,5,18,52,45,45,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,7,20,64,48,53,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,10,23,71,55,55,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,15,26,75,58,61,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,1,3,22,23,13,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,3,11,45,40,45,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,5,18,52,45,58,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,7,20,64,48,61,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,10,23,71,55,64,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,15,26,75,58,74,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,1,3,22,23,17,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,3,11,45,40,46,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,5,18,52,45,55,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,7,20,64,48,60,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,10,23,71,55,66,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,15,26,75,58,74,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,1,3,22,23,14,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,3,11,45,40,39,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,5,18,52,45,52,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,7,20,64,48,58,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,10,23,71,55,61,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,15,26,75,58,67,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,intfloat/e5-large-v2,1,3,22,23,15,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,intfloat/e5-large-v2,3,11,45,40,39,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,intfloat/e5-large-v2,5,18,52,45,55,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,intfloat/e5-large-v2,7,20,64,48,58,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,intfloat/e5-large-v2,10,23,71,55,63,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,intfloat/e5-large-v2,15,26,75,58,68,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,w601sxs/b1ade-embed,1,3,22,23,15,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,w601sxs/b1ade-embed,3,11,45,40,43,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,w601sxs/b1ade-embed,5,18,52,45,52,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,w601sxs/b1ade-embed,7,20,64,48,60,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,w601sxs/b1ade-embed,10,23,71,55,69,96
Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,w601sxs/b1ade-embed,15,26,75,58,74,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,1,3,26,15,19,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,3,11,51,27,36,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,5,18,64,29,45,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,7,20,72,30,53,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,10,23,80,38,55,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,15,26,85,39,61,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,1,3,26,15,13,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,3,11,51,27,45,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,5,18,64,29,58,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,7,20,72,30,61,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,10,23,80,38,64,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,15,26,85,39,74,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-large-Embedding-v0,1,3,26,15,17,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-large-Embedding-v0,3,11,51,27,46,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-large-Embedding-v0,5,18,64,29,55,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-large-Embedding-v0,7,20,72,30,60,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-large-Embedding-v0,10,23,80,38,66,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-large-Embedding-v0,15,26,85,39,74,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,ibm-granite/granite-embedding-125m-english,1,3,26,15,14,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,ibm-granite/granite-embedding-125m-english,3,11,51,27,39,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,ibm-granite/granite-embedding-125m-english,5,18,64,29,52,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,ibm-granite/granite-embedding-125m-english,7,20,72,30,58,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,ibm-granite/granite-embedding-125m-english,10,23,80,38,61,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,ibm-granite/granite-embedding-125m-english,15,26,85,39,67,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,1,3,26,15,15,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,3,11,51,27,39,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,5,18,64,29,55,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,7,20,72,30,58,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,10,23,80,38,63,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,15,26,85,39,68,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,1,3,26,15,15,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,3,11,51,27,43,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,5,18,64,29,52,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,7,20,72,30,60,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,10,23,80,38,69,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,15,26,85,39,74,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,1,3,26,24,19,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,3,11,51,40,36,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,5,18,64,46,45,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,7,20,72,48,53,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,10,23,80,54,55,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,15,26,85,59,61,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,1,3,26,24,13,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,3,11,51,40,45,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,5,18,64,46,58,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,7,20,72,48,61,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,10,23,80,54,64,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,15,26,85,59,74,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,1,3,26,24,17,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,3,11,51,40,46,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,5,18,64,46,55,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,7,20,72,48,60,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,10,23,80,54,66,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,15,26,85,59,74,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,1,3,26,24,14,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,3,11,51,40,39,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,5,18,64,46,52,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,7,20,72,48,58,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,10,23,80,54,61,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,15,26,85,59,67,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,1,3,26,24,15,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,3,11,51,40,39,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,5,18,64,46,55,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,7,20,72,48,58,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,10,23,80,54,63,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,15,26,85,59,68,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,1,3,26,24,15,96
Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,3,11,51,40,43,96
